Identifier,Dictionary1,Dictionary2
1865071018210,0.4745346009731293,0.44868171215057373
1865071018203,0.47120553255081177,0.5548394918441772
1865071018204,0.47839096188545227,0.4916568100452423
1865071018207,0.46958261728286743,0.5063409805297852
1865071018205,0.4430564045906067,0.46774113178253174
1865071018201,0.5320402383804321,0.4782555401325226
1865071018202,0.4940878450870514,0.6197284460067749
1865071018208,0.5348778963088989,0.44340750575065613
1865071220201,0.3825870156288147,0.3603254556655884
1865082618202,0.48636916279792786,0.6369640231132507
1865082618201,0.5354695320129395,0.5559504628181458
1865090118201,0.5354695320129395,0.5559504628181458
1865090118202,0.48636916279792786,0.6369640231132507
1865101906201,0.4467259645462036,0.6608757972717285
1865102018202,0.5145007371902466,0.6325594186782837
1865102018201,0.39089593291282654,0.5559504628181458
1865102018206,0.5122334957122803,0.6982278823852539
1865102018203,0.43340790271759033,0.5816938877105713
1865102018204,0.48636916279792786,0.6369640231132507
1865102018205,0.4430564045906067,0.46774113178253174
1865102816201,0.49719440937042236,0.7438333034515381
1865111620201,0.4391419589519501,0.3758808970451355
1865111718204,0.3931518793106079,0.4657139182090759
1865111718201,0.5300792455673218,0.4633975625038147
1865111718203,0.37066149711608887,0.39201658964157104
1865111718202,0.4602358937263489,0.5729565620422363
1865120606201,0.6213297843933105,0.4706903100013733
1865120916201,0.38592812418937683,0.2639091908931732
1865120906201,0.6213297843933105,0.4706903100013733
1865121206201,0.5480375289916992,0.6649693250656128
1865121518201,0.4936874210834503,0.48027098178863525
1865121518203,0.484075129032135,0.49569571018218994
1865121518205,0.4718145728111267,0.4916568100452423
1865121518202,0.4602358937263489,0.5729565620422363
1865121518204,0.47120553255081177,0.5548394918441772
1865121606202,0.49345332384109497,0.6905001401901245
1865121606201,0.49345332384109497,0.6905001401901245
1865122316202,0.5663543939590454,0.6711488962173462
1865122316201,0.6055244207382202,0.5365887880325317
1865122907201,0.41234099864959717,0.4277905821800232
1865123006201,0.3968236446380615,0.44517725706100464
1866010106201,0.36269986629486084,0.353260338306427
1866010106202,0.3968236446380615,0.34049975872039795
1866010306201,0.3968236446380615,0.34049975872039795
1866011018205,0.4894968867301941,0.6109215617179871
1866011018202,0.4596935212612152,0.6500140428543091
1866011018206,0.4940878450870514,0.6197284460067749
1866011018204,0.47120553255081177,0.5852340459823608
1866011018208,0.5122334957122803,0.6982278823852539
1866011018201,0.5578263998031616,0.7907894849777222
1866011018203,0.39089593291282654,0.393932580947876
1866011018207,0.4430564045906067,0.46774113178253174
1866011206201,0.3968236446380615,0.34049975872039795
1866012716202,0.5207376480102539,0.5522081255912781
1866012716201,0.41795802116394043,0.4698195457458496
1866013117201,0.25863510370254517,0.30394357442855835
1866020207201,0.22766557335853577,0.17248278856277466
1866020607201,0.43333563208580017,0.4892699420452118
1866020607202,0.3450467586517334,0.6295691728591919
1866020707201,0.43333563208580017,0.4892699420452118
1866020707202,0.3450467586517334,0.6295691728591919
1866020811201,0.4131579101085663,0.5677754878997803
1866020811203,0.45448628067970276,0.46422624588012695
1866020811202,0.4225724935531616,0.504135012626648
1866020807201,0.43333563208580017,0.4892699420452118
1866020807202,0.3450467586517334,0.6295691728591919
1866020907202,0.3450467586517334,0.6295691728591919
1866020907201,0.43333563208580017,0.4892699420452118
1866021007201,0.43333563208580017,0.4892699420452118
1866021007202,0.3450467586517334,0.6295691728591919
1866021207201,0.43333563208580017,0.4892699420452118
1866021207202,0.3450467586517334,0.6295691728591919
1866021318201,0.5354695320129395,0.6403490900993347
1866021307201,0.43333563208580017,0.4892699420452118
1866021307202,0.3450467586517334,0.6295691728591919
1866021407202,0.3450467586517334,0.6295691728591919
1866021407201,0.43333563208580017,0.4892699420452118
1866022416201,0.41795802116394043,0.4698195457458496
1866022416202,0.46491941809654236,0.48672550916671753
1866030120201,0.4718145728111267,0.5458433628082275
1866030120202,0.5216866731643677,0.38752633333206177
1866030120204,0.4196120500564575,0.7942928075790405
1866030120203,0.34112459421157837,0.48779985308647156
1866030220202,0.4718145728111267,0.5458433628082275
1866030220203,0.45235681533813477,0.764260470867157
1866030220201,0.46340739727020264,0.6493571400642395
1866030607201,0.45941051840782166,0.49827566742897034
1866031407201,0.38904869556427,0.3434639573097229
1866032018206,0.5811504125595093,0.7259727716445923
1866032018204,0.5807152986526489,0.7611473798751831
1866032018205,0.4718145728111267,0.4916568100452423
1866032018203,0.5811504125595093,0.7259727716445923
1866032018207,0.47839096188545227,0.4916568100452423
1866032018201,0.5145007371902466,0.4709414839744568
1866032018202,0.4641457498073578,0.656878650188446
1866032117201,0.48590508103370667,0.6417509913444519
1866032416201,0.41795802116394043,0.4698195457458496
1866032906201,0.4863499701023102,0.39303159713745117
1866033116201,0.41795802116394043,0.4698195457458496
1866040706201,0.33493655920028687,0.3675265908241272
1866040706202,0.5232363343238831,0.4150921404361725
1866040716201,0.41795802116394043,0.4698195457458496
1866041006201,0.32319211959838867,0.3675265908241272
1866041006202,0.5232363343238831,0.4150921404361725
1866041018204,0.6008317470550537,0.639476478099823
1866041018205,0.4641457498073578,0.656878650188446
1866041018208,0.5122334957122803,0.6982278823852539
1866041018203,0.5145007371902466,0.4709414839744568
1866041018207,0.5811504125595093,0.7259727716445923
1866041018202,0.4802144169807434,0.656878650188446
1866041018206,0.5086986422538757,0.5687082409858704
1866041018201,0.4641457498073578,0.656878650188446
1866041416201,0.41795802116394043,0.4698195457458496
1866041706202,0.5232363343238831,0.4150921404361725
1866041706201,0.32319211959838867,0.3675265908241272
1866041906202,0.5232363343238831,0.4150921404361725
1866041906201,0.32319211959838867,0.3675265908241272
1866042006202,0.5232363343238831,0.4150921404361725
1866042006201,0.32319211959838867,0.3675265908241272
1866042116201,0.41795802116394043,0.4698195457458496
1866042506202,0.36269986629486084,0.353260338306427
1866042506204,0.5232363343238831,0.4150921404361725
1866042506203,0.5222979187965393,0.5362893342971802
1866042506201,0.32319211959838867,0.3675265908241272
1866042606201,0.32319211959838867,0.3675265908241272
1866042606202,0.5232363343238831,0.4150921404361725
1866042706202,0.36269986629486084,0.353260338306427
1866042706203,0.5232363343238831,0.4150921404361725
1866042706201,0.32319211959838867,0.3675265908241272
1866042806201,0.4206473231315613,0.3425498306751251
1866042806205,0.5232363343238831,0.4150921404361725
1866042806202,0.383003294467926,0.42026156187057495
1866042806203,0.36269986629486084,0.353260338306427
1866042806204,0.5222979187965393,0.5362893342971802
1866043007201,0.6473674774169922,0.4558311104774475
1866050306201,0.5232363343238831,0.4150921404361725
1866050406201,0.32319211959838867,0.3675265908241272
1866050406202,0.5232363343238831,0.4150921404361725
1866050506204,0.5232363343238831,0.4150921404361725
1866050506201,0.36269986629486084,0.353260338306427
1866050506202,0.32319211959838867,0.3675265908241272
1866050506203,0.383003294467926,0.3524107336997986
1866050706201,0.36269986629486084,0.353260338306427
1866050706202,0.5191165208816528,0.4823637306690216
1866050806203,0.5232363343238831,0.4150921404361725
1866050806201,0.32319211959838867,0.3675265908241272
1866050806202,0.5360608696937561,0.4471381902694702
1866050906201,0.32319211959838867,0.3675265908241272
1866050906203,0.5232363343238831,0.4150921404361725
1866050906202,0.4510979950428009,0.551479697227478
1866051006201,0.32319211959838867,0.3675265908241272
1866051006202,0.5232363343238831,0.4150921404361725
1866051106201,0.32319211959838867,0.3675265908241272
1866051106202,0.5232363343238831,0.4150921404361725
1866051216201,0.41795802116394043,0.4698195457458496
1866051206201,0.32319211959838867,0.3675265908241272
1866051206202,0.5232363343238831,0.4150921404361725
1866051406202,0.5232363343238831,0.4150921404361725
1866051406201,0.32319211959838867,0.3675265908241272
1866051506201,0.32319211959838867,0.3675265908241272
1866051506202,0.5232363343238831,0.4150921404361725
1866051706202,0.5232363343238831,0.4150921404361725
1866051706201,0.32319211959838867,0.3675265908241272
1866051806203,0.5232363343238831,0.4150921404361725
1866051806201,0.32319211959838867,0.3675265908241272
1866051806202,0.4500959515571594,0.521056056022644
1866051906202,0.5232363343238831,0.4150921404361725
1866051906201,0.32319211959838867,0.3675265908241272
1866052106202,0.5232363343238831,0.4150921404361725
1866052106201,0.32319211959838867,0.3675265908241272
1866052206204,0.5232363343238831,0.4150921404361725
1866052206203,0.5232363343238831,0.4150921404361725
1866052206201,0.32319211959838867,0.3675265908241272
1866052206202,0.32319211959838867,0.3675265908241272
1866052306203,0.5232363343238831,0.4150921404361725
1866052306202,0.6161972284317017,0.5203500390052795
1866052306201,0.32319211959838867,0.3675265908241272
1866052318202,0.4643474817276001,0.6686848402023315
1866052318201,0.39415836334228516,0.41076892614364624
1866052406202,0.5232363343238831,0.4150921404361725
1866052406201,0.32319211959838867,0.3675265908241272
1866052506203,0.33679744601249695,0.3447601795196533
1866052506204,0.33679744601249695,0.3447601795196533
1866052506206,0.5232363343238831,0.4150921404361725
1866052506205,0.6161972284317017,0.5203500390052795
1866052506201,0.32319211959838867,0.3675265908241272
1866052506207,0.5232363343238831,0.4150921404361725
1866052506202,0.32319211959838867,0.3675265908241272
1866052606201,0.32319211959838867,0.3675265908241272
1866052606208,0.5232363343238831,0.4150921404361725
1866052606204,0.47976112365722656,0.3984612822532654
1866052606206,0.6161972284317017,0.5203500390052795
1866052606202,0.32319211959838867,0.3675265908241272
1866052606207,0.5232363343238831,0.4150921404361725
1866052606203,0.47976112365722656,0.3984612822532654
1866052616202,0.41795802116394043,0.4698195457458496
1866052606205,0.6161972284317017,0.5203500390052795
1866052616201,0.41795802116394043,0.4698195457458496
1866052806201,0.8001785278320312,0.5810059309005737
1866052806202,0.32319211959838867,0.3675265908241272
1866052806203,0.5232363343238831,0.4150921404361725
1866052906205,0.5232363343238831,0.4150921404361725
1866052906202,0.32319211959838867,0.3675265908241272
1866052906201,0.32319211959838867,0.3675265908241272
1866052906206,0.5232363343238831,0.4150921404361725
1866052906203,0.5049594640731812,0.4007076025009155
1866052906204,0.5049594640731812,0.4007076025009155
1866053006202,0.32319211959838867,0.3675265908241272
1866053006201,0.32319211959838867,0.3675265908241272
1866053006205,0.5232363343238831,0.4150921404361725
1866053006206,0.5232363343238831,0.4150921404361725
1866053006204,0.6013836860656738,0.4606991112232208
1866053006203,0.6013836860656738,0.4606991112232208
1866053106203,0.5232363343238831,0.4150921404361725
1866053106202,0.5639126300811768,0.7351791858673096
1866053106201,0.32319211959838867,0.3675265908241272
1866060106201,0.32319211959838867,0.3675265908241272
1866060106202,0.5232363343238831,0.4150921404361725
1866060206201,0.32319211959838867,0.3675265908241272
1866060206202,0.5232363343238831,0.4150921404361725
1866060606201,0.32319211959838867,0.3675265908241272
1866060606202,0.5232363343238831,0.4150921404361725
1866060706201,0.5747756958007812,0.6073176860809326
1866060706202,0.32319211959838867,0.3675265908241272
1866060706203,0.5232363343238831,0.4150921404361725
1866060806202,0.5232363343238831,0.4150921404361725
1866060806201,0.32319211959838867,0.3675265908241272
1866060906202,0.5232363343238831,0.4150921404361725
1866060906201,0.32319211959838867,0.3675265908241272
1866061106203,0.5232363343238831,0.4150921404361725
1866061106202,0.32319211959838867,0.3675265908241272
1866061106204,0.5232363343238831,0.4150921404361725
1866061106201,0.32319211959838867,0.3675265908241272
1866061206201,0.32319211959838867,0.3675265908241272
1866061206203,0.5232363343238831,0.4150921404361725
1866061206202,0.36212342977523804,0.2653037905693054
1866061306202,0.5232363343238831,0.4150921404361725
1866061306201,0.32319211959838867,0.3675265908241272
1866061406203,0.5232363343238831,0.4150921404361725
1866061406202,0.32319211959838867,0.3675265908241272
1866061406204,0.5232363343238831,0.4150921404361725
1866061406201,0.32319211959838867,0.3675265908241272
1866061518204,0.4970313310623169,0.656568169593811
1866061518202,0.4601230025291443,0.5172015428543091
1866061518201,0.5520143508911133,0.8111110925674438
1866061518203,0.590061604976654,0.7732185125350952
1866061806201,0.32319211959838867,0.3675265908241272
1866061806202,0.5232363343238831,0.4150921404361725
1866061906202,0.32319211959838867,0.3675265908241272
1866061906203,0.5232363343238831,0.4150921404361725
1866061906204,0.5232363343238831,0.4150921404361725
1866061906201,0.32319211959838867,0.3675265908241272
1866062106203,0.32319211959838867,0.3675265908241272
1866062106202,0.32319211959838867,0.3675265908241272
1866062106206,0.5232363343238831,0.4150921404361725
1866062106204,0.5232363343238831,0.4150921404361725
1866062106205,0.5232363343238831,0.4150921404361725
1866062106201,0.32319211959838867,0.3675265908241272
1866062212204,0.4297400712966919,0.5877725481987
1866062212210,0.569190502166748,0.4432498812675476
1866062212208,0.49215149879455566,0.6775684952735901
1866062212206,0.4641457498073578,0.656878650188446
1866062212207,0.5578263998031616,0.7907894849777222
1866062212202,0.5520143508911133,0.8111110925674438
1866062212209,0.6205117702484131,0.48297274112701416
1866062212213,0.47954994440078735,0.3862035870552063
1866062212203,0.6040076017379761,0.7311297655105591
1866062212211,0.6273573637008667,0.46081817150115967
1866062212212,0.5770591497421265,0.47688281536102295
1866062212201,0.4641457498073578,0.656878650188446
1866062212205,0.37789252400398254,0.5309129953384399
1866062306202,0.5232363343238831,0.4150921404361725
1866062306201,0.32319211959838867,0.3675265908241272
1866062506203,0.5232363343238831,0.4150921404361725
1866062506204,0.5232363343238831,0.4150921404361725
1866062506201,0.32319211959838867,0.3675265908241272
1866062506202,0.32319211959838867,0.3675265908241272
1866062606204,0.5232363343238831,0.4150921404361725
1866062606203,0.5232363343238831,0.4150921404361725
1866062606202,0.32319211959838867,0.3675265908241272
1866062606201,0.32319211959838867,0.3675265908241272
1866062706203,0.5232363343238831,0.4150921404361725
1866062706201,0.32319211959838867,0.3675265908241272
1866062706202,0.32319211959838867,0.3675265908241272
1866062706204,0.5232363343238831,0.4150921404361725
1866062806202,0.5232363343238831,0.4150921404361725
1866062806201,0.32319211959838867,0.3675265908241272
1866062815201,0.4792422950267792,0.5606652498245239
1866062906201,0.32319211959838867,0.3675265908241272
1866062906202,0.5232363343238831,0.4150921404361725
1866063006202,0.5232363343238831,0.4150921404361725
1866063006201,0.32319211959838867,0.3675265908241272
1866070206201,0.32319211959838867,0.3675265908241272
1866070206202,0.5232363343238831,0.4150921404361725
1866070306203,0.5232363343238831,0.4150921404361725
1866070306202,0.32319211959838867,0.3675265908241272
1866070306201,0.6788747906684875,0.4084618091583252
1866070406202,0.5232363343238831,0.4150921404361725
1866070406201,0.32319211959838867,0.3675265908241272
1866070606201,0.32319211959838867,0.3675265908241272
1866070606202,0.5232363343238831,0.4150921404361725
1866070906203,0.5232363343238831,0.4150921404361725
1866070906202,0.4034004211425781,0.43182656168937683
1866070906201,0.32319211959838867,0.3675265908241272
1866071006203,0.5232363343238831,0.4150921404361725
1866071006202,0.32319211959838867,0.3675265908241272
1866071006201,0.29437386989593506,0.2653037905693054
1866071106202,0.5232363343238831,0.4150921404361725
1866071106201,0.32319211959838867,0.3675265908241272
1866071206202,0.5232363343238831,0.4150921404361725
1866071206201,0.32319211959838867,0.3675265908241272
1866071306202,0.5232363343238831,0.4150921404361725
1866071306201,0.32319211959838867,0.3675265908241272
1866071318201,0.5520143508911133,0.8111110925674438
1866071312202,0.22406165301799774,0.31903183460235596
1866071318206,0.36467742919921875,0.36464768648147583
1866071318213,0.6401462554931641,0.5658580660820007
1866071318203,0.5807152986526489,0.7611473798751831
1866071318202,0.4596935212612152,0.6500140428543091
1866071318207,0.3357025980949402,0.4634208679199219
1866071318211,0.4556177854537964,0.5156900882720947
1866071312201,0.2751566767692566,0.47754156589508057
1866071318210,0.47839096188545227,0.44865307211875916
1866071318212,0.4675007164478302,0.4140947461128235
1866071318208,0.4718145728111267,0.4916568100452423
1866071318204,0.5029282569885254,0.6108728647232056
1866071318205,0.5842338800430298,0.6982278823852539
1866071318209,0.47120553255081177,0.5981787443161011
1866071406201,0.32319211959838867,0.3675265908241272
1866071406202,0.5232363343238831,0.4150921404361725
1866071606202,0.5232363343238831,0.4150921404361725
1866071606201,0.32319211959838867,0.3675265908241272
1866080306201,0.38334935903549194,0.4294971227645874
1866080606201,0.38334935903549194,0.4294971227645874
1866080806201,0.38334935903549194,0.4294971227645874
1866082118201,0.4643474817276001,0.6686848402023315
1866082516201,0.2980884611606598,0.24954672157764435
1866090518201,0.3996547758579254,0.5057003498077393
1866101418207,0.5145007371902466,0.49603304266929626
1866101418206,0.4714292287826538,0.6367791891098022
1866101418202,0.4756513237953186,0.6482409238815308
1866101418208,0.4556177854537964,0.5435423851013184
1866101418205,0.47120553255081177,0.5981787443161011
1866101418204,0.5842338800430298,0.6263585090637207
1866101418203,0.4641457498073578,0.656878650188446
1866101418201,0.43535810708999634,0.639476478099823
1866111006201,0.5284838676452637,0.5549367666244507
1866111206201,0.4824310839176178,0.4296330511569977
1866111406202,0.383003294467926,0.29955413937568665
1866111406201,0.4824310839176178,0.4296330511569977
1866111606201,0.4824310839176178,0.4296330511569977
1866111618201,0.4966542720794678,0.634040117263794
1866112806202,0.6788747906684875,0.44517725706100464
1866112806201,0.611436128616333,0.41475623846054077
1866120706201,0.4824310839176178,0.4296330511569977
1866121306201,0.5919551849365234,0.7955651879310608
1866121406201,0.5919551849365234,0.7955651879310608
1866121506201,0.5919551849365234,0.7955651879310608
1866122018204,0.49215149879455566,0.6775684952735901
1866122018207,0.42652660608291626,0.4569862186908722
1866122018206,0.47839096188545227,0.44865307211875916
1866122018203,0.5145007371902466,0.5225493907928467
1866122018202,0.47120553255081177,0.5904183387756348
1866122018201,0.5147343277931213,0.639476478099823
1866122018205,0.4678958058357239,0.6285073757171631
1866122406201,0.5335333347320557,0.4672905206680298
1866122406202,0.6852741241455078,0.44517725706100464
1866122906201,0.6414578557014465,0.4411916732788086
1866122906203,0.551977276802063,0.4216267466545105
1866122906202,0.551977276802063,0.4216267466545105
1866123106201,0.6414578557014465,0.4411916732788086
1866123106202,0.3968236446380615,0.34049975872039795
1867010106202,0.3968236446380615,0.36156827211380005
1867010106201,0.3968236446380615,0.36156827211380005
1867010506204,0.3968236446380615,0.36156827211380005
1867010506203,0.3968236446380615,0.36156827211380005
1867010506201,0.3968236446380615,0.36156827211380005
1867010506202,0.3968236446380615,0.36156827211380005
1867010906201,0.42039382457733154,0.3904723525047302
1867010906202,0.42039382457733154,0.3904723525047302
1867011006201,0.44832363724708557,0.3584476709365845
1867011006202,0.44832363724708557,0.3584476709365845
1867011018215,0.4718145728111267,0.4916568100452423
1867011018203,0.520214319229126,0.3674401044845581
1867011018208,0.47839096188545227,0.39198270440101624
1867011018218,0.6401462554931641,0.5658580660820007
1867011018212,0.5578263998031616,0.7907894849777222
1867011018209,0.5145007371902466,0.4635106921195984
1867011018201,0.5512799024581909,0.8027662038803101
1867011018210,0.535720705986023,0.6708196401596069
1867011018211,0.4718145728111267,0.4916568100452423
1867011018207,0.49215149879455566,0.6775684952735901
1867011018204,0.5612639784812927,0.7631843090057373
1867011018216,0.4949796497821808,0.6378111839294434
1867011018217,0.42652660608291626,0.4569862186908722
1867011018206,0.4718145728111267,0.5904183387756348
1867011018214,0.535720705986023,0.6362003087997437
1867011018202,0.4714292287826538,0.6367791891098022
1867011018205,0.5578263998031616,0.7907894849777222
1867011018213,0.5578263998031616,0.7907894849777222
1867011406201,0.3968236446380615,0.34049975872039795
1867011606201,0.3968236446380615,0.34049975872039795
1867011706201,0.3968236446380615,0.34049975872039795
1867011806201,0.3968236446380615,0.34049975872039795
1867011906201,0.3968236446380615,0.34049975872039795
1867012106203,0.5944744348526001,0.40605270862579346
1867012106201,0.3968236446380615,0.34049975872039795
1867012106202,0.36502647399902344,0.30665722489356995
1867012306201,0.6135631203651428,0.5548467636108398
1867012906202,0.34887951612472534,0.353260338306427
1867012906201,0.36972975730895996,0.43112295866012573
1867013106201,0.34887951612472534,0.353260338306427
1867013106202,0.34887951612472534,0.353260338306427
1867020506201,0.34887951612472534,0.353260338306427
1867020506202,0.34887951612472534,0.353260338306427
1867020706206,0.493053674697876,0.6198410987854004
1867020706203,0.4547698199748993,0.479627400636673
1867020706204,0.4547698199748993,0.479627400636673
1867020706205,0.493053674697876,0.6198410987854004
1867020706201,0.34887951612472534,0.353260338306427
1867020706202,0.34887951612472534,0.353260338306427
1867020806201,0.4547698199748993,0.479627400636673
1867020806202,0.5936055183410645,0.565898060798645
1867020818201,0.42652660608291626,0.4569862186908722
1867020906201,0.4547698199748993,0.479627400636673
1867020906202,0.4547698199748993,0.479627400636673
1867021106201,0.4547698199748993,0.479627400636673
1867021106202,0.4547698199748993,0.479627400636673
1867021206203,0.4547698199748993,0.479627400636673
1867021206201,0.34887951612472534,0.353260338306427
1867021206202,0.34887951612472534,0.353260338306427
1867021206204,0.4547698199748993,0.479627400636673
1867021306201,0.4547698199748993,0.479627400636673
1867021406202,0.4547698199748993,0.479627400636673
1867021406201,0.34887951612472534,0.353260338306427
1867021506201,0.4547698199748993,0.479627400636673
1867021606202,0.4547698199748993,0.479627400636673
1867021606201,0.4254971742630005,0.5201876759529114
1867021806202,0.2879789471626282,0.3515194058418274
1867021806201,0.2879789471626282,0.3515194058418274
1867021906201,0.34887951612472534,0.353260338306427
1867022106201,0.34887951612472534,0.353260338306427
1867022106202,0.34887951612472534,0.353260338306427
1867022306202,0.3744235038757324,0.47925588488578796
1867022306201,0.3744235038757324,0.47925588488578796
1867022306204,0.40259718894958496,0.4654983878135681
1867022306203,0.40259718894958496,0.4654983878135681
1867022606202,0.3744235038757324,0.47925588488578796
1867022606201,0.34887951612472534,0.353260338306427
1867022806204,0.3744235038757324,0.47925588488578796
1867022806202,0.34887951612472534,0.353260338306427
1867022806203,0.3744235038757324,0.47925588488578796
1867022806201,0.34887951612472534,0.353260338306427
1867030206203,0.3744235038757324,0.47925588488578796
1867030206202,0.34887951612472534,0.353260338306427
1867030206201,0.34887951612472534,0.353260338306427
1867030206204,0.3744235038757324,0.47925588488578796
1867030506201,0.3744235038757324,0.47925588488578796
1867030706201,0.34887951612472534,0.353260338306427
1867030706202,0.34887951612472534,0.353260338306427
1867030806201,0.3744235038757324,0.47925588488578796
1867031206201,0.34887951612472534,0.353260338306427
1867031206202,0.34887951612472534,0.353260338306427
1867031518201,0.4596935212612152,0.6500140428543091
1867031518202,0.47839096188545227,0.4916568100452423
1867031806202,0.43022531270980835,0.30665722489356995
1867031806201,0.43022531270980835,0.30665722489356995
1867031906201,0.34887951612472534,0.353260338306427
1867031906202,0.34887951612472534,0.353260338306427
1867032506201,0.3321954011917114,0.19469164311885834
1867032717201,0.642670750617981,0.5835423469543457
1867032806201,0.34887951612472534,0.353260338306427
1867033006201,0.5052952170372009,0.5361062288284302
1867033006202,0.5052952170372009,0.5361062288284302
1867040206201,0.34887951612472534,0.353260338306427
1867040406201,0.34887951612472534,0.353260338306427
1867040605201,0.5849922895431519,0.8139469027519226
1867040906202,0.34887951612472534,0.353260338306427
1867040906201,0.34887951612472534,0.353260338306427
1867041106202,0.34887951612472534,0.353260338306427
1867041106201,0.34887951612472534,0.353260338306427
1867041606201,0.34887951612472534,0.353260338306427
1867041606202,0.34887951612472534,0.353260338306427
1867041806201,0.34887951612472534,0.353260338306427
1867041806202,0.34887951612472534,0.353260338306427
1867042005201,0.5849922895431519,0.8139469027519226
1867042005202,0.46670031547546387,0.5517138838768005
1867042018202,0.4281691908836365,0.39343392848968506
1867042018204,0.4430564045906067,0.49084922671318054
1867042018205,0.4041483402252197,0.5156900882720947
1867042018203,0.4718145728111267,0.5379578471183777
1867042018201,0.4127010405063629,0.4481154680252075
1867042306204,0.37393444776535034,0.2805338501930237
1867042306202,0.34887951612472534,0.353260338306427
1867042306205,0.5715494155883789,0.6448656916618347
1867042306201,0.34887951612472534,0.353260338306427
1867042306203,0.37393444776535034,0.2805338501930237
1867042306206,0.5715494155883789,0.6448656916618347
1867042406202,0.5852325558662415,0.43486863374710083
1867042406201,0.5852325558662415,0.43486863374710083
1867042506201,0.34887951612472534,0.353260338306427
1867042506202,0.34887951612472534,0.353260338306427
1867042705201,0.5849922895431519,0.8139469027519226
1867043006201,0.34887951612472534,0.353260338306427
1867043006202,0.34887951612472534,0.353260338306427
1867050206201,0.34887951612472534,0.353260338306427
1867051105201,0.5849922895431519,0.8139469027519226
1867051518201,0.4278338551521301,0.42066696286201477
1867051518202,0.4419487416744232,0.47890734672546387
1867052106201,0.2684236466884613,0.3177618980407715
1867052106202,0.2684236466884613,0.3177618980407715
1867052111202,0.383003294467926,0.45262765884399414
