Identifier,Dictionary1,Dictionary2,Dictionary3,Dictionary4,Dictionary5,Dictionary6,Dictionary7,Dictionary8,Dictionary9
1865121206201,0.5523078441619873,0.5930195450782776,0.7709047198295593,0.5984506011009216,0.612943172454834,0.7476183176040649,0.61930251121521,0.7626923322677612,0.7378608584403992
1865121518204,0.4508976936340332,0.4249020516872406,0.7203096151351929,0.5246681571006775,0.533684253692627,0.49933409690856934,0.6541474461555481,0.4344097375869751,0.46462562680244446
1865121518201,0.4485154151916504,0.4346156418323517,0.5960402488708496,0.46193575859069824,0.40260836482048035,0.41798311471939087,0.4681428074836731,0.38540172576904297,0.4815974235534668
1865121518205,0.49724334478378296,0.43049174547195435,0.7203096151351929,0.4984419643878937,0.5255719423294067,0.5235751867294312,0.5993857979774475,0.42319440841674805,0.7133046388626099
1865121518202,0.4425644278526306,0.49561259150505066,0.34786826372146606,0.38440608978271484,0.28888899087905884,0.41303813457489014,0.5423290729522705,0.4827590584754944,0.524914026260376
1865121518203,0.4027046263217926,0.43719911575317383,0.5586884021759033,0.3791612684726715,0.3821714520454407,0.3427879810333252,0.4776763319969177,0.38203445076942444,0.49067530035972595
1865121606201,0.4363694190979004,0.4350240230560303,0.7524351477622986,0.515242338180542,0.5944873094558716,0.530028223991394,0.4791393280029297,0.4319024085998535,0.5274251699447632
1865122316202,0.6000553965568542,0.6522616147994995,0.7241805791854858,0.6459215879440308,0.6263645887374878,0.7334274053573608,0.6713674068450928,0.8420131802558899,0.7619967460632324
1865122316201,0.5733418464660645,0.5885252952575684,0.4275948107242584,0.4580290913581848,0.46506497263908386,0.7283674478530884,0.5260714292526245,0.580683171749115,0.5607900619506836
1865122907201,0.4234369397163391,0.4507002532482147,0.7524351477622986,0.5017114877700806,0.5260151624679565,0.5997202396392822,0.43819916248321533,0.4953480064868927,0.5002447366714478
1865123006201,0.4363694190979004,0.37816938757896423,0.7315749526023865,0.515242338180542,0.49892738461494446,0.530028223991394,0.4791393280029297,0.42752403020858765,0.4608839452266693
1866010106202,0.4363694190979004,0.37816938757896423,0.7315749526023865,0.515242338180542,0.49892738461494446,0.530028223991394,0.4791393280029297,0.42752403020858765,0.4608839452266693
1866010106201,0.42633306980133057,0.36476385593414307,0.7319719791412354,0.5239992737770081,0.5149527788162231,0.5206611156463623,0.4448036849498749,0.4869442880153656,0.48734885454177856
1866010306201,0.4363694190979004,0.37816938757896423,0.7315749526023865,0.515242338180542,0.49892738461494446,0.530028223991394,0.4791393280029297,0.42752403020858765,0.4608839452266693
1866011018204,0.4508976936340332,0.4337920546531677,0.7203096151351929,0.5246681571006775,0.533684253692627,0.5738779306411743,0.6688053607940674,0.4344097375869751,0.46902281045913696
1866011018202,0.49660277366638184,0.5267155766487122,0.7133846879005432,0.47019991278648376,0.5033663511276245,0.5631891489028931,0.6172760128974915,0.525126576423645,0.5765072703361511
1866011018205,0.4625643193721771,0.5060328841209412,0.7203096151351929,0.48336154222488403,0.495869517326355,0.4938940703868866,0.5629416704177856,0.48424583673477173,0.5633969306945801
1866011018207,0.4155261218547821,0.42360180616378784,0.7133846879005432,0.5122605562210083,0.59348464012146,0.5369031429290771,0.6226646900177002,0.41388949751853943,0.49242037534713745
1866011018206,0.4836074709892273,0.473082035779953,0.7203096151351929,0.5156602263450623,0.5294255018234253,0.6157827377319336,0.5811363458633423,0.4958016574382782,0.5884950160980225
1866011018201,0.7038034200668335,0.6574442982673645,0.7133846879005432,0.47019991278648376,0.5033663511276245,0.6038612127304077,0.7963829040527344,0.6900002956390381,0.7604109048843384
1866011018203,0.382052481174469,0.3478774428367615,0.6434443593025208,0.4838404655456543,0.4607292711734772,0.5150018930435181,0.6299132704734802,0.40496599674224854,0.424856573343277
1866011018208,0.5713581442832947,0.5453932285308838,0.7203096151351929,0.48336154222488403,0.55765700340271,0.5894633531570435,0.666636049747467,0.5622117519378662,0.6646308898925781
1866011206201,0.4363694190979004,0.37816938757896423,0.7315749526023865,0.515242338180542,0.49892738461494446,0.530028223991394,0.4791393280029297,0.42752403020858765,0.4608839452266693
1866012716201,0.24859482049942017,0.3925824761390686,0.5210695266723633,0.35908243060112,0.5215769410133362,0.3177369236946106,0.522822380065918,0.30045050382614136,0.2496069073677063
1866012716202,0.5635515451431274,0.6730352640151978,0.7851616740226746,0.5112985372543335,0.5571784377098083,0.6281509399414062,0.5955201387405396,0.5904973745346069,0.5110628008842468
1866013117201,0.14556902647018433,0.20714348554611206,0.2786073088645935,0.1900952160358429,0.38208261132240295,0.17795909941196442,0.26516222953796387,0.31741806864738464,0.19119951128959656
1866020207201,0.07233811169862747,0.16127967834472656,0.256918340921402,0.049380067735910416,0.24650901556015015,0.08673281967639923,0.1769542396068573,0.24778729677200317,0.016317293047904968
1866020607202,0.21662986278533936,0.2637368440628052,0.2637079358100891,0.22323474287986755,0.618417501449585,0.24533836543560028,0.40174591541290283,0.23910796642303467,0.2313896119594574
1866020607201,0.3490053415298462,0.4738313555717468,0.23788152635097504,0.3407679796218872,0.4576602578163147,0.292648047208786,0.46806198358535767,0.26312047243118286,0.2789710760116577
1866020707202,0.21662986278533936,0.2637368440628052,0.2637079358100891,0.22323474287986755,0.618417501449585,0.24533836543560028,0.40174591541290283,0.23910796642303467,0.2313896119594574
1866020707201,0.3490053415298462,0.4738313555717468,0.23788152635097504,0.3407679796218872,0.4576602578163147,0.292648047208786,0.46806198358535767,0.26312047243118286,0.2789710760116577
1866020811203,0.44389355182647705,0.4255838990211487,0.7524351477622986,0.5264692902565002,0.5363789796829224,0.5404434204101562,0.5995900630950928,0.486944317817688,0.5724692344665527
1866020811202,0.4389083981513977,0.4474257528781891,0.7315749526023865,0.5166621208190918,0.59348464012146,0.5491321682929993,0.5497477054595947,0.4646525979042053,0.4812691807746887
1866020811201,0.44389352202415466,0.34886473417282104,0.7363924980163574,0.5099021792411804,0.6128426790237427,0.5340908765792847,0.6141141653060913,0.4876735508441925,0.4948412775993347
1866020807201,0.3490053415298462,0.4738313555717468,0.23788152635097504,0.3407679796218872,0.4576602578163147,0.292648047208786,0.46806198358535767,0.26312047243118286,0.2789710760116577
1866020807202,0.21662986278533936,0.2637368440628052,0.2637079358100891,0.22323474287986755,0.618417501449585,0.24533836543560028,0.40174591541290283,0.23910796642303467,0.2313896119594574
1866020907202,0.21662986278533936,0.2637368440628052,0.2637079358100891,0.22323474287986755,0.618417501449585,0.24533836543560028,0.40174591541290283,0.23910796642303467,0.2313896119594574
1866020907201,0.3490053415298462,0.4738313555717468,0.23788152635097504,0.3407679796218872,0.4576602578163147,0.292648047208786,0.46806198358535767,0.26312047243118286,0.2789710760116577
1866021007202,0.21662986278533936,0.2637368440628052,0.2637079358100891,0.22323474287986755,0.618417501449585,0.24533836543560028,0.40174591541290283,0.23910796642303467,0.2313896119594574
1866021007201,0.3490053415298462,0.4738313555717468,0.23788152635097504,0.3407679796218872,0.4576602578163147,0.292648047208786,0.46806198358535767,0.26312047243118286,0.2789710760116577
1866021207202,0.21662986278533936,0.2637368440628052,0.2637079358100891,0.22323474287986755,0.618417501449585,0.24533836543560028,0.40174591541290283,0.23910796642303467,0.2313896119594574
1866021207201,0.3490053415298462,0.4738313555717468,0.23788152635097504,0.3407679796218872,0.4576602578163147,0.292648047208786,0.46806198358535767,0.26312047243118286,0.2789710760116577
1866021318201,0.5354695320129395,0.5156384706497192,0.7269123792648315,0.5140641927719116,0.5319069623947144,0.541806697845459,0.6097587943077087,0.5051443576812744,0.5622462034225464
1866021307201,0.3490053415298462,0.4738313555717468,0.23788152635097504,0.3407679796218872,0.4576602578163147,0.292648047208786,0.46806198358535767,0.26312047243118286,0.2789710760116577
1866021307202,0.21662986278533936,0.2637368440628052,0.2637079358100891,0.22323474287986755,0.618417501449585,0.24533836543560028,0.40174591541290283,0.23910796642303467,0.2313896119594574
1866021407201,0.3490053415298462,0.4738313555717468,0.23788152635097504,0.3407679796218872,0.4576602578163147,0.292648047208786,0.46806198358535767,0.26312047243118286,0.2789710760116577
1866021407202,0.21662986278533936,0.2637368440628052,0.2637079358100891,0.22323474287986755,0.618417501449585,0.24533836543560028,0.40174591541290283,0.23910796642303467,0.2313896119594574
1866022416202,0.3653104305267334,0.5511143803596497,0.22841176390647888,0.3991013169288635,0.45518621802330017,0.45081767439842224,0.5173107981681824,0.44235801696777344,0.3144476115703583
1866022416201,0.24859482049942017,0.3925824761390686,0.5210695266723633,0.35908243060112,0.5215769410133362,0.3177369236946106,0.522822380065918,0.30045050382614136,0.2496069073677063
1866030120204,0.39724022150039673,0.42734208703041077,0.7377790808677673,0.5070075988769531,0.558623194694519,0.5527176260948181,0.6595072746276855,0.4169699251651764,0.45570024847984314
1866030120201,0.49724334478378296,0.3898490071296692,0.5102760195732117,0.44706693291664124,0.524509072303772,0.4522593021392822,0.5054417848587036,0.36262285709381104,0.7133046388626099
1866030120202,0.5216866731643677,0.37472739815711975,0.7111939191818237,0.539990246295929,0.5079978704452515,0.6146532297134399,0.5016195774078369,0.49580755829811096,0.5115720629692078
1866030120203,0.34308791160583496,0.3972809910774231,0.46251922845840454,0.43217599391937256,0.4107920527458191,0.5180140733718872,0.4603521227836609,0.4367806315422058,0.3855884373188019
1866030220203,0.4363694190979004,0.4421544671058655,0.7397375106811523,0.515242338180542,0.6849187612533569,0.5404433012008667,0.8360215425491333,0.6078948974609375,0.5786338448524475
1866030220201,0.512436032295227,0.5324046611785889,0.6823506951332092,0.4917978048324585,0.4683290719985962,0.45611676573753357,0.6299300789833069,0.5191811919212341,0.5962592363357544
1866030220202,0.49724334478378296,0.3898490071296692,0.5102760195732117,0.44706693291664124,0.524509072303772,0.4522593021392822,0.5054417848587036,0.36262285709381104,0.7133046388626099
1866030607201,0.44389355182647705,0.4555826187133789,0.7412503361701965,0.5306323170661926,0.5683130025863647,0.5607168674468994,0.6163166165351868,0.486944317817688,0.5117464065551758
1866031407201,0.38904869556427,0.29087889194488525,0.2632584571838379,0.1317622810602188,0.31584954261779785,0.12924189865589142,0.39658287167549133,0.3140302300453186,0.19647443294525146
